,l1_ratio,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,0.983401578,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0.059104606,0.996590792,0.986528764,0.061913126,0.929356844,0.444627407,0.050305403,0.993857577,0.976579842
1,0.999772291,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0.059097865,0.996591042,0.986529541,0.061907185,0.929356716,0.444695681,0.050299596,0.993858864,0.976583855
2,0.99621692,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0.059099309,0.996590989,0.986529376,0.061908594,0.929356657,0.444675242,0.050300836,0.993858589,0.976582998
3,0.925883184,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0.059129434,0.996589842,0.986525787,0.061937685,0.929355787,0.444265435,0.050327876,0.993852541,0.976563945
4,0.999714636,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0.059097888,0.996591041,0.986529539,0.061907208,0.929356715,0.444695351,0.050299616,0.993858859,0.976583841
5,0.963388132,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0.059113152,0.99659047,0.986527759,0.061921187,0.929356651,0.444507448,0.050312802,0.993855932,0.976574703
6,0.992710117,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0.059100745,0.996590936,0.98652921,0.061909993,0.929356597,0.444654932,0.050302073,0.993858315,0.976582144
