,l1_ratio,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,0.999856777,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.061228352,0.996309553,0.98542995,0.065947336,0.927101681,0.400129206,0.052300769,0.99318991,0.973933035
1,0.999621917,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.061228472,0.996309547,0.985429932,0.065947532,0.927101672,0.400127509,0.052300897,0.993189881,0.973932935
2,0.999981962,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.061228288,0.996309556,0.985429959,0.065947231,0.927101686,0.400130111,0.052300701,0.993189925,0.973933088
3,0.99994102,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.061228309,0.996309555,0.985429956,0.065947266,0.927101685,0.400129815,0.052300723,0.99318992,0.973933071
4,0.999997572,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.06122828,0.996309556,0.98542996,0.065947218,0.927101687,0.400130224,0.052300692,0.993189927,0.973933095
5,0.999986789,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.061228286,0.996309556,0.985429959,0.065947227,0.927101687,0.400130146,0.052300698,0.993189925,0.97393309
6,0.999949539,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.061228305,0.996309555,0.985429957,0.065947258,0.927101685,0.400129877,0.052300719,0.993189921,0.973933074
