,l1_ratio,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,0.999999833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.058173778,0.996724009,0.987049529,0.078496072,0.920322272,0.135710742,0.055299247,0.993109152,0.974259303
1,0.999996267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.058173779,0.996724009,0.987049529,0.078496076,0.920322269,0.135710619,0.055299251,0.993109152,0.974259301
2,0.999999346,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.058173778,0.996724009,0.987049529,0.078496072,0.920322272,0.135710726,0.055299248,0.993109152,0.974259303
3,0.9999978,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.058173778,0.996724009,0.987049529,0.078496074,0.92032227,0.135710672,0.055299249,0.993109152,0.974259302
4,0.999999117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.058173778,0.996724009,0.987049529,0.078496072,0.920322272,0.135710718,0.055299248,0.993109152,0.974259302
5,0.999998581,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.058173778,0.996724009,0.987049529,0.078496073,0.920322271,0.135710699,0.055299249,0.993109152,0.974259302
6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.058173778,0.996724009,0.987049529,0.078496071,0.920322273,0.135710748,0.055299247,0.993109152,0.974259303
