,l1_ratio,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,0.999909107,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0.058510592,0.996681848,0.986886092,0.066494718,0.928072476,0.416539007,0.057072814,0.992718799,0.972899493
1,0.892198766,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0.058730084,0.996667842,0.986831718,0.066328866,0.927532874,0.413537811,0.056516825,0.992825105,0.973315446
2,0.998137042,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0.058684488,0.996669973,0.986838865,0.066239265,0.927576688,0.414640483,0.056397839,0.992849212,0.973392562
3,0.99992245,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0.058683796,0.996670004,0.986838966,0.066237858,0.927577348,0.414657427,0.056396032,0.992849574,0.97339372
4,0.998635219,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0.058684294,0.996669982,0.986838893,0.066238886,0.927576874,0.414645227,0.056397334,0.992849313,0.973392885
5,0.999964901,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0.05868378,0.996670005,0.986838969,0.066237826,0.927577363,0.414657829,0.056395989,0.992849583,0.973393748
6,0.999931004,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0.058510584,0.996681848,0.986886093,0.066494702,0.928072483,0.416539194,0.05707279,0.992718804,0.97289951
