,l1_ratio,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,0.999938673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13811505,0.983583356,0.937438853,0.169677934,0.84506723,-1.620532434,0.093026079,0.982560032,0.931511343
1,0.999984445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138115046,0.983583356,0.937438853,0.169677931,0.845067237,-1.620532728,0.09302608,0.982560032,0.931511341
2,0.999984971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138115046,0.983583356,0.937438853,0.169677931,0.845067238,-1.620532731,0.09302608,0.982560032,0.931511341
3,0.999996863,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138115045,0.983583356,0.937438853,0.16967793,0.84506724,-1.620532808,0.09302608,0.982560032,0.93151134
4,0.999993245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138115046,0.983583356,0.937438853,0.169677931,0.845067239,-1.620532785,0.09302608,0.982560032,0.93151134
5,0.999356441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138115092,0.983583349,0.937438852,0.169677976,0.84506713,-1.620528689,0.093026075,0.982560034,0.931511377
6,0.999989794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138115046,0.983583356,0.937438853,0.169677931,0.845067238,-1.620532762,0.09302608,0.982560032,0.93151134
