,l1_ratio,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,0.992392015,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0.059040172,0.996605831,0.986588507,0.064669927,0.928464428,0.440404187,0.049721762,0.993942495,0.976893632
1,0.989364856,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0.059041355,0.996605779,0.986588337,0.064671841,0.928463444,0.440384097,0.049722597,0.993942291,0.976893029
2,0.99215416,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0.059040265,0.996605827,0.986588493,0.064670077,0.928464351,0.440402613,0.049721827,0.993942479,0.976893585
3,0.994918165,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0.059039394,0.996605868,0.986588625,0.064668685,0.928465143,0.440420254,0.049721251,0.993942628,0.976894
4,0.999624031,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0.05903758,0.996605947,0.986588883,0.064665871,0.92846659,0.440450843,0.049719978,0.993942939,0.976894921
5,0.951291897,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0.059056712,0.99660509,0.986586083,0.06469687,0.928450521,0.440120259,0.049733399,0.99393963,0.976885122
6,0.999750044,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0.059037531,0.996605949,0.98658889,0.064665793,0.92846663,0.440451664,0.049719944,0.993942947,0.976894945
