,l1_ratio,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,0.984529845,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0.058962965,0.996618042,0.986636546,0.06332511,0.929068818,0.439754646,0.050937399,0.993720385,0.976104263
1,0.99887955,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0.058957411,0.996618281,0.986637322,0.063320145,0.929069881,0.439827318,0.050930315,0.993721909,0.97610914
2,0.991778539,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0.058960136,0.996618164,0.986636942,0.06332266,0.929069391,0.439790107,0.050933795,0.993721161,0.976106748
3,0.997086978,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0.058958095,0.996618252,0.986637227,0.063320777,0.929069759,0.439817977,0.050931189,0.993721721,0.97610854
4,0.999970942,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0.059037409,0.996605954,0.986588905,0.06356693,0.928734305,0.444174706,0.049719824,0.993942974,0.976895037
5,0.999927711,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0.058957012,0.996618298,0.986637377,0.063319777,0.929069953,0.439832764,0.050929806,0.993722018,0.976109489
6,0.996565419,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0.058958295,0.996618243,0.986637199,0.063320961,0.929069723,0.439815253,0.050931444,0.993721666,0.976108365
