,l1_ratio,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,0.991969288,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.058625664,0.996684445,0.986895607,0.073736711,0.925429892,0.405952551,0.057354177,0.992603819,0.972561112
1,0.992006952,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.05862565,0.996684446,0.98689561,0.073736708,0.925429898,0.405952907,0.057354133,0.992603828,0.972561142
2,0.991974024,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.058625662,0.996684445,0.986895608,0.073736711,0.925429893,0.405952596,0.057354172,0.99260382,0.972561116
3,0.992002012,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.058625652,0.996684446,0.986895609,0.073736708,0.925429897,0.405952861,0.057354139,0.992603827,0.972561138
4,0.992013269,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.058625648,0.996684446,0.98689561,0.073736707,0.925429899,0.405952967,0.057354126,0.99260383,0.972561147
5,0.991925725,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.05862568,0.996684444,0.986895605,0.073736715,0.925429885,0.40595214,0.057354228,0.992603808,0.972561077
6,0.991919474,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.058625682,0.996684444,0.986895605,0.073736716,0.925429885,0.405952081,0.057354235,0.992603806,0.972561072
