,l1_ratio,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,0.93045708,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0.059359991,0.996576086,0.986471848,0.062038555,0.929127491,0.438224184,0.05033674,0.993864383,0.976615938
1,0.999691718,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0.059330141,0.996577239,0.98647546,0.062010398,0.929129037,0.438644588,0.050312306,0.993869756,0.976632401
2,0.999818145,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0.05933009,0.996577241,0.986475466,0.062010348,0.92912904,0.438645348,0.050312265,0.993869765,0.976632429
3,0.999681138,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0.059567723,0.996516752,0.986238636,0.06288214,0.929290604,0.436288084,0.051604172,0.993564715,0.975389008
4,0.998945058,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0.05933044,0.996577228,0.986475425,0.06201069,0.929129017,0.438640097,0.050312549,0.993869703,0.97663224
5,0.999275228,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0.059567893,0.996516746,0.98623862,0.062881866,0.929290744,0.436302662,0.051604342,0.99356468,0.975388898
6,0.968680432,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0.059342952,0.99657675,0.986473935,0.062022324,0.929128537,0.438478615,0.050322727,0.993867466,0.976625407
