,l1_ratio,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,0.011533112,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.101735231,0.99076728,0.965088381,0.116048185,0.889740239,-0.34917544,0.094377781,0.977784377,0.919418903
1,0.011589994,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.101718664,0.990771132,0.965097913,0.1160473,0.889746818,-0.350956992,0.094357623,0.977799317,0.91946098
2,0.011645378,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.101702713,0.990774838,0.965107071,0.1160474,0.889752298,-0.352686842,0.094338184,0.977813718,0.919501539
3,0.011780269,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.101664534,0.99078368,0.965128882,0.116047908,0.889765227,-0.356851793,0.094291429,0.977848204,0.919598675
4,0.01157193,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1017239,0.990769914,0.9650949,0.116047282,0.889744997,-0.350390273,0.094364006,0.977794589,0.919447664
5,0.01159422,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.101717441,0.990771417,0.965098616,0.116047305,0.889747242,-0.351089397,0.094356132,0.977800421,0.919464089
6,0.011591489,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.101718231,0.990771233,0.965098162,0.116047302,0.889746968,-0.351003849,0.094357095,0.977799708,0.91946208
