,epsilon,C,kernel,degree,gamma,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,0.016356,9.952257,1,1,0.039271706,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.038350915,0.998515315,0.994092184,0.052408997,0.957392319,0.840604104,0.047646936,0.994450609,0.97783837
1,0.036472,9.244241,0,1,0.274877644,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.070508706,0.995019028,0.980154414,0.075602953,0.912098957,0.118614988,0.055510056,0.992664797,0.971899423
2,0.010307,8.108158,0,1,0.873948372,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.058731644,0.996293831,0.985207679,0.06207207,0.924501001,0.426087825,0.048160955,0.994115705,0.977039328
3,0.011388,17.976114,0,1,0.709775302,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.058731508,0.996293932,0.985208081,0.062056507,0.924578017,0.426966667,0.048142239,0.994122581,0.977063876
4,0.012538,15.758234,0,1,0.837558777,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.058605256,0.996358614,0.985449126,0.062241214,0.924983297,0.398615974,0.048392552,0.994237394,0.977526795
5,0.011464,9.705921,0,1,0.417587728,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.058732077,0.996292838,0.98520337,0.062053169,0.924541324,0.426698109,0.048145696,0.994117722,0.977045434
6,0.011097,17.681885,1,1,0.028554549,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.038560958,0.99849598,0.994013111,0.055279341,0.96354127,0.854753875,0.047663881,0.994384303,0.977364938
