,epsilon,C,kernel,degree,gamma,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,0.03697623,14.07097381,0,1,0.721744055,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.056222538,0.996647018,0.986613739,0.066406362,0.925257943,0.419874797,0.04796078,0.994530556,0.97908327
1,0.02129389,1.40952338,0,1,0.310956743,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.056222815,0.996648565,0.986618596,0.066691801,0.925252324,0.419809101,0.047970837,0.994538004,0.979114457
2,0.03166942,16.79860243,0,1,0.25658935,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.056222801,0.996647624,0.986615103,0.06651348,0.925336933,0.421711983,0.04790676,0.994543222,0.979129323
3,0.03171553,12.34655041,0,1,0.239705834,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.056222633,0.996647768,0.986615892,0.066340741,0.925297548,0.420417992,0.047902296,0.994544112,0.97913501
4,0.03153139,9.18729837,0,1,0.749800681,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.056222689,0.996646373,0.986609857,0.06650549,0.925335089,0.421955257,0.047872797,0.994551532,0.979156303
5,0.03171166,4.86168608,0,1,0.901799435,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.056222815,0.996647483,0.986613305,0.066289974,0.925345624,0.422008186,0.047909789,0.994547034,0.979143757
6,0.03645052,15.4842059,0,1,0.893814616,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.056222772,0.996647765,0.98661755,0.066322527,0.925318058,0.420331021,0.047932093,0.99453541,0.979101504
