,epsilon,C,kernel,degree,gamma,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,0.01052604,4.59270163,0,1,0.86860516,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.143021818,0.976354204,0.908972472,0.145961807,0.830699989,0.424811761,0.20620994,0.891880738,0.60539111
1,0.11246744,19.79605792,1,1,0.02130288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080764691,0.994331412,0.977798911,0.101139648,0.916042912,0.448780974,0.116236251,0.974150382,0.881153625
2,0.03553358,12.63600758,1,1,0.11076921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077405586,0.994682881,0.979017189,0.104827467,0.905763063,0.418234202,0.111928269,0.97592473,0.892229601
3,0.09931469,11.10436073,1,2,0.03080306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08039954,0.994374173,0.97795868,0.104074281,0.906042836,0.362763024,0.115707964,0.974363077,0.882666772
4,1.05E-02,1.38E+01,0,1,8.72E-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.143021819,0.976354545,0.90897228,0.14601234,0.830564578,0.423963985,0.206207536,0.89188328,0.605395027
5,0.01342253,9.50012787,1,1,0.01912127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.138312495,0.977933179,0.917042201,0.124385933,0.865505181,0.551528871,0.19720874,0.895238253,0.647684233
6,0.01047953,5.4138119,0,1,0.47470691,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.143022202,0.976354272,0.9089805,0.145953748,0.830713999,0.424900136,0.206192689,0.891884405,0.605440008
