,epsilon,C,kernel,degree,gamma,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,0.01337438,10.18979121,0,1,0.667875745,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0.057023283,0.996550808,0.986221487,0.060800107,0.925923007,0.444871225,0.044844742,0.994975281,0.980465835
1,0.01607678,15.29413823,0,1,0.801300913,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0.057023266,0.996551206,0.986223692,0.060825438,0.925908694,0.444002594,0.044879375,0.994967743,0.980439699
2,0.02118303,8.7967672,0,1,0.084351445,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0.057429491,0.996470134,0.985919855,0.060964667,0.925083916,0.445654434,0.045449513,0.99473261,0.979552703
3,0.01413128,5.68738853,0,1,0.903730007,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0.05702331,0.996551473,0.986222772,0.06081087,0.925945313,0.444362432,0.044851851,0.99497549,0.980466567
4,1.42E-02,1.44E+01,0,1,0.368860374,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0.057023203,0.996550822,0.986221738,0.060811953,0.925933389,0.444693733,0.044854002,0.994973371,0.980458238
5,0.01740461,7.69004979,0,1,0.402746905,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0.057023301,0.996551641,0.98622516,0.060818268,0.925928818,0.444388779,0.044870137,0.994970673,0.980449244
6,0.02180551,1.63916912,0,1,0.481319541,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0.05702331,0.99655215,0.986226082,0.060812646,0.925964745,0.444507786,0.044829649,0.994982239,0.980493839
