,epsilon,C,kernel,degree,gamma,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,0.0310203,14.4909919,0,1,0.635269826,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0.056488144,0.996613014,0.986473987,0.062180901,0.925657393,0.401739825,0.047631192,0.994602242,0.979314032
1,0.0133307,3.0350578,0,1,0.765561688,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0.056933047,0.996560224,0.986256723,0.061100747,0.927085624,0.451605242,0.044784906,0.995035772,0.980692964
2,0.011083,16.470252,0,1,0.648364391,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0.056933247,0.996560762,0.986260568,0.061084379,0.927043648,0.450794631,0.044868742,0.995014801,0.980617847
3,0.0121267,8.189128,0,1,0.651593059,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0.056933127,0.996559996,0.986255773,0.061122699,0.927054021,0.450868614,0.044794852,0.99503266,0.980681616
4,0.0133758,16.649893,0,1,0.064056157,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0.056932868,0.996561034,0.986261351,0.061125036,0.927030648,0.450376142,0.044821359,0.995026267,0.980658782
5,0.0207938,12.7854025,0,1,0.420649377,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0.056599788,0.996614168,0.986470979,0.062211295,0.925737334,0.40104013,0.047700437,0.994613978,0.979331581
6,0.0130722,4.5746152,0,1,0.621647379,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0.056932955,0.996561266,0.986260857,0.061113357,0.927057622,0.45112424,0.044809501,0.995031277,0.980677431
