,epsilon,C,kernel,degree,gamma,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,0.02427117,17.26516064,1,1,0.044412944,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.038708956,0.998464043,0.993880908,0.04854576,0.971798576,0.888703177,0.046983162,0.994519481,0.978012847
1,0.06960729,15.97143922,1,1,0.0656883,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.038034058,0.998497702,0.99401486,0.051907365,0.970036313,0.888053104,0.046707209,0.994589149,0.978352247
2,0.02409704,19.68577433,1,1,0.046709663,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.038524491,0.998472038,0.993910704,0.048386029,0.971756089,0.889679085,0.046942628,0.994520716,0.978042291
3,0.01717702,3.67606601,0,1,0.838690891,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.059189614,0.996273931,0.985115546,0.062673732,0.924035562,0.401034788,0.048656281,0.994068119,0.976902124
4,1.47E-02,1.90E+01,1,1,0.097580279,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.037683617,0.998524584,0.994121932,0.063729299,0.949115734,0.82070406,0.046949116,0.994518203,0.97814516
5,0.01177205,1.63910987,0,1,0.385202187,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.059190247,0.996276596,0.985130039,0.062676531,0.924072266,0.400555417,0.0486438,0.994065302,0.976898228
6,0.01133354,8.12553775,0,1,0.615310123,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.059189631,0.996275023,0.985119267,0.062673043,0.924044818,0.401251912,0.048676128,0.994066236,0.976894603
