,epsilon,C,kernel,degree,gamma,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,0.0169784,17.0668061,0,1,0.600774477,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0.056316276,0.996633555,0.986561791,0.062212536,0.925939821,0.401344992,0.047204523,0.994648748,0.979494411
1,0.020775,6.593578,0,1,0.642538253,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0.056326571,0.996631734,0.986554171,0.061961438,0.926235119,0.42007928,0.047901297,0.994514352,0.978985302
2,0.0150716,7.032144,0,1,0.566311642,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0.056316029,0.996633199,0.98656385,0.062212019,0.925929944,0.4015407,0.047182145,0.994654165,0.979512844
3,0.016887,10.7307545,0,1,0.711995151,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0.056315934,0.996632954,0.986560525,0.062186675,0.92597476,0.403255347,0.047196189,0.994652234,0.979504821
4,0.0176621,10.1412658,0,1,0.741762721,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0.056784474,0.996560853,0.986271949,0.063798656,0.925439918,0.388686511,0.049806883,0.994168256,0.977727653
5,0.0157,6.2730561,0,1,0.698881765,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0.056316148,0.996632941,0.98655952,0.062238654,0.9259433,0.401421529,0.047162862,0.994658425,0.979526669
6,0.017158,8.1632993,0,1,0.178413281,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0.05631604,0.996633523,0.986562113,0.062273846,0.925914126,0.400597918,0.047207347,0.994651906,0.97950451
