,epsilon,C,kernel,degree,gamma,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,0.01596588,5.46966607,1,1,0.022167888,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0.03570845,0.99877645,0.995122607,0.057106725,0.965481223,0.866819173,0.049768625,0.994236873,0.975824156
1,1.24E-02,1.70E+01,0,1,0.135735996,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0.057363887,0.996533496,0.986154307,0.061075385,0.925704456,0.429901096,0.045086282,0.994969897,0.980437097
2,0.0159751,1.36504845,0,1,0.632846367,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0.057542841,0.996468892,0.985906347,0.060785138,0.926184628,0.436750229,0.04646309,0.994628839,0.979118313
3,0.04266325,11.92205222,0,1,0.610854839,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0.057363969,0.996534109,0.986157213,0.061085749,0.925645861,0.428974105,0.045088371,0.994969925,0.980438426
4,0.05069157,19.92258174,0,1,0.192793663,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0.057363876,0.996532728,0.986147625,0.061105112,0.925582768,0.42811205,0.045090618,0.994971026,0.980436208
5,0.01638176,8.00219033,0,1,0.475452628,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.057559981,0.996455299,0.985856176,0.060989761,0.925084947,0.443073614,0.045763807,0.994664532,0.979279021
6,0.03517031,15.45639687,0,1,0.640307368,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0.057520253,0.996433124,0.985759828,0.062216024,0.9261265,0.428728695,0.049430978,0.994130542,0.977480527
