,n_estimators,max_depth,min_samples_split,min_samples_leaf,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,18,16,4,2,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0.014031838,0.999787574,0.99915162,0.087572136,0.935493029,0.744231552,0.092456,0.984501174,0.930231188
1,18,14,4,2,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0.014409901,0.999781165,0.999126003,0.086885451,0.936718952,0.751436369,0.092541421,0.984464559,0.930103692
2,154,17,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.013845061,0.999798288,0.999194828,0.087378804,0.93041479,0.704795139,0.080136849,0.98738448,0.943801784
3,12,13,3,2,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.015283955,0.999756954,0.999029321,0.08789628,0.936086519,0.744918103,0.095004195,0.983645922,0.926509163
4,144,17,3,2,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0.013362869,0.999811242,0.999246264,0.088427784,0.933943961,0.738296678,0.092526974,0.984216091,0.929221378
5,15,15,3,2,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0.014238342,0.999783094,0.999133711,0.087318627,0.936420297,0.749620321,0.094673331,0.983901386,0.927646442
6,47,16,3,2,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0.01399549,0.999793861,0.999176916,0.087408534,0.93597536,0.746219107,0.093880482,0.983794675,0.927242936
