,n_estimators,max_depth,min_samples_split,min_samples_leaf,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,13,14,4,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.014435451,0.999772663,0.999092106,0.088960298,0.934246632,0.733502112,0.095272488,0.98368246,0.926534949
1,12,13,5,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.015714349,0.999742826,0.998973033,0.088131685,0.935714702,0.74206657,0.095404312,0.983694685,0.926563762
2,13,13,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.014948083,0.99976213,0.99905017,0.088465445,0.935502632,0.744692358,0.095402961,0.983656146,0.926373634
3,266,11,3,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.01637396,0.999740132,0.998963004,0.090317342,0.9302338,0.724380019,0.092145571,0.984710586,0.931213228
4,49,17,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.012785424,0.999821643,0.999287863,0.089160738,0.932140719,0.730631268,0.092211285,0.984704502,0.931097869
5,11,13,5,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.015821476,0.999737471,0.998951727,0.088485996,0.934722489,0.736017663,0.095673321,0.983606117,0.925998416
6,11,13,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.015173063,0.999754697,0.999020494,0.088402009,0.935222491,0.73897154,0.095423841,0.983658582,0.926256421
