,n_estimators,max_depth,min_samples_split,min_samples_leaf,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,47,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073694176,0.995172102,0.980969058,0.12186607,0.889557687,0.395046627,0.114368742,0.975403364,0.888890697
1,62,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073701408,0.995174278,0.980976348,0.121853048,0.889160291,0.39252588,0.114324351,0.975434625,0.889017436
2,5,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074007072,0.995110375,0.980728653,0.121506962,0.890271332,0.403729999,0.114339539,0.975302678,0.888807381
3,65,6,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073709159,0.995174114,0.98097505,0.121945515,0.888921444,0.390951112,0.114358998,0.975425988,0.888979772
4,62,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073701408,0.995174278,0.980976348,0.121853048,0.889160291,0.39252588,0.114324351,0.975434625,0.889017436
5,5,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074007072,0.995110375,0.980728653,0.121506962,0.890271332,0.403729999,0.114339539,0.975302678,0.888807381
6,5,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074007072,0.995110375,0.980728653,0.121506962,0.890271332,0.403729999,0.114339539,0.975302678,0.888807381
