,n_estimators,max_depth,min_samples_split,min_samples_leaf,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,39,17,3,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.020242046,0.999575711,0.998307727,0.089854287,0.932040584,0.719205904,0.087111902,0.985377317,0.934904544
1,7,8,2,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.037574514,0.998668309,0.994703967,0.087498867,0.933502635,0.717748588,0.086497711,0.98524047,0.934462444
2,46,14,2,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.020306179,0.999586887,0.998351863,0.089194794,0.930413979,0.703691926,0.084182502,0.985952102,0.937542767
3,48,10,4,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.028225629,0.999242166,0.996980119,0.088673372,0.93156144,0.709330049,0.083960117,0.985999508,0.937753356
4,46,15,5,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.019838367,0.999593622,0.998379732,0.090626007,0.92282128,0.641167373,0.077046294,0.986930348,0.944862705
5,49,15,2,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.020595481,0.999567234,0.998274035,0.089634128,0.932003999,0.718346365,0.086706573,0.985484655,0.935409575
6,52,13,2,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.021964955,0.999517087,0.998074391,0.089809232,0.931803865,0.717522362,0.08666326,0.985500182,0.935488811
