,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0.058248086,0.996627927,0.986645816,0.061729346,0.928658459,0.466525156,0.048339294,0.994267129,0.978068934
1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0.058100396,0.996636691,0.986680176,0.060895777,0.928229053,0.457402307,0.048313336,0.994296278,0.97815914
2,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0.058100396,0.996636691,0.986680176,0.060895777,0.928229053,0.457402307,0.048313336,0.994296278,0.97815914
3,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0.058100396,0.996636691,0.986680176,0.060895777,0.928229053,0.457402307,0.048313336,0.994296278,0.97815914
4,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0.058100396,0.996636691,0.986680176,0.060895777,0.928229053,0.457402307,0.048313336,0.994296278,0.97815914
5,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0.058100396,0.996636691,0.986680176,0.060895777,0.928229053,0.457402307,0.048313336,0.994296278,0.97815914
6,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0.058100396,0.996636691,0.986680176,0.060895777,0.928229053,0.457402307,0.048313336,0.994296278,0.97815914
