,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0.058198072,0.996626214,0.986639123,0.060955272,0.928364933,0.460056741,0.048497843,0.994265507,0.978062055
1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0.058179953,0.996631164,0.986658494,0.060941313,0.928178291,0.454174724,0.048478131,0.994265104,0.978031146
2,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0.058179953,0.996631164,0.986658494,0.060941313,0.928178291,0.454174724,0.048478131,0.994265104,0.978031146
3,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0.058198072,0.996626214,0.986639123,0.060955272,0.928364933,0.460056741,0.048497843,0.994265507,0.978062055
4,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0.058198072,0.996626214,0.986639123,0.060955272,0.928364933,0.460056741,0.048497843,0.994265507,0.978062055
5,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0.058179953,0.996631164,0.986658494,0.060941313,0.928178291,0.454174724,0.048478131,0.994265104,0.978031146
6,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0.058198072,0.996626214,0.986639123,0.060955272,0.928364933,0.460056741,0.048497843,0.994265507,0.978062055
