,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.060283294,0.99633771,0.985508799,0.064155257,0.926774191,0.415858827,0.051204749,0.993433806,0.974788959
1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.060283294,0.99633771,0.985508799,0.064155257,0.926774191,0.415858827,0.051204749,0.993433806,0.974788959
2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.060283294,0.99633771,0.985508799,0.064155257,0.926774191,0.415858827,0.051204749,0.993433806,0.974788959
3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.060283294,0.99633771,0.985508799,0.064155257,0.926774191,0.415858827,0.051204749,0.993433806,0.974788959
4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.060283294,0.99633771,0.985508799,0.064155257,0.926774191,0.415858827,0.051204749,0.993433806,0.974788959
5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.060283294,0.99633771,0.985508799,0.064155257,0.926774191,0.415858827,0.051204749,0.993433806,0.974788959
6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.060283294,0.99633771,0.985508799,0.064155257,0.926774191,0.415858827,0.051204749,0.993433806,0.974788959
