,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0.057801109,0.99669982,0.986927723,0.062406142,0.927905396,0.439321461,0.054327697,0.993321624,0.975008748
1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0.058132264,0.996638269,0.98668634,0.062005594,0.928418014,0.464920784,0.04815916,0.994301799,0.978181138
2,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0.058132264,0.996638269,0.98668634,0.062005594,0.928418014,0.464920784,0.04815916,0.994301799,0.978181138
3,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0.058132264,0.996638269,0.98668634,0.062005594,0.928418014,0.464920784,0.04815916,0.994301799,0.978181138
4,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0.05809071,0.996649939,0.986732135,0.062264856,0.928220807,0.458282814,0.049244212,0.994094548,0.977444549
5,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0.058132264,0.996638269,0.98668634,0.062005594,0.928418014,0.464920784,0.04815916,0.994301799,0.978181138
6,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0.058132264,0.996638269,0.98668634,0.062005594,0.928418014,0.464920784,0.04815916,0.994301799,0.978181138
