,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.059109774,0.996435719,0.985892582,0.062412341,0.927600436,0.448101895,0.049620275,0.993797271,0.976229723
1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.058955524,0.996502584,0.986154676,0.061775502,0.927306876,0.449614122,0.048541068,0.994062017,0.977317004
2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.058955524,0.996502584,0.986154676,0.061775502,0.927306876,0.449614122,0.048541068,0.994062017,0.977317004
3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.058955524,0.996502584,0.986154676,0.061775502,0.927306876,0.449614122,0.048541068,0.994062017,0.977317004
4,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.059109774,0.996435719,0.985892582,0.062412341,0.927600436,0.448101895,0.049620275,0.993797271,0.976229723
5,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.058955524,0.996502584,0.986154676,0.061775502,0.927306876,0.449614122,0.048541068,0.994062017,0.977317004
6,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.058955524,0.996502584,0.986154676,0.061775502,0.927306876,0.449614122,0.048541068,0.994062017,0.977317004
