,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.057143312,0.996783251,0.987254953,0.070236757,0.925000778,0.319383779,0.053301857,0.993476508,0.975490665
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.057143312,0.996783251,0.987254953,0.070236757,0.925000778,0.319383779,0.053301857,0.993476508,0.975490665
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.057143312,0.996783251,0.987254953,0.070236757,0.925000778,0.319383779,0.053301857,0.993476508,0.975490665
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.057143312,0.996783251,0.987254953,0.070236757,0.925000778,0.319383779,0.053301857,0.993476508,0.975490665
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.057143312,0.996783251,0.987254953,0.070236757,0.925000778,0.319383779,0.053301857,0.993476508,0.975490665
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.057143312,0.996783251,0.987254953,0.070236757,0.925000778,0.319383779,0.053301857,0.993476508,0.975490665
6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.057143312,0.996783251,0.987254953,0.070236757,0.925000778,0.319383779,0.053301857,0.993476508,0.975490665
