,layers,neurons,batch_size,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,1,14,21,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0.0365029,0.998795817,0.995177248,0.056715161,0.947299027,0.718069315,0.044587622,0.995476549,0.981140549
1,1,5,31,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0.038809828,0.998643367,0.99462029,0.055793067,0.930288251,0.743227033,0.041696012,0.99599017,0.983927304
2,4,4,43,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0.040382715,0.998563802,0.994298827,0.052444594,0.961705495,0.85945657,0.05597718,0.993420325,0.972305406
3,3,2,32,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0.045590817,0.998191296,0.992791199,0.059803312,0.930365739,0.807514093,0.070844883,0.989713724,0.957536371
4,3,2,53,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0.0403565,0.998533971,0.994155239,0.056094077,0.954818333,0.836957027,0.046990989,0.995072348,0.979575515
5,4,3,8,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0.039870633,0.998554372,0.994280979,0.053760477,0.957106951,0.810985697,0.050586898,0.994458861,0.977054822
6,3,2,38,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0.040202388,0.998524368,0.994106091,0.05566516,0.955013882,0.842101988,0.048471374,0.994700335,0.978751115
