,layers,neurons,batch_size,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,1,6,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078780371,0.994546319,0.978511162,0.09138303,0.937930398,0.656599985,0.108246786,0.976950184,0.897188549
1,1,6,181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081092462,0.994249923,0.977259999,0.089797671,0.936980595,0.643868926,0.10599472,0.977472348,0.899270376
2,1,6,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081329777,0.994232404,0.977186435,0.089586017,0.937619111,0.649186494,0.105899607,0.977504226,0.899439281
3,4,4,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077356664,0.994683568,0.979108232,0.091748891,0.933026596,0.577593801,0.109460818,0.976888057,0.897084771
4,4,4,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077245896,0.994694017,0.979181708,0.091626406,0.931717442,0.56552095,0.108881043,0.977191593,0.898565224
5,3,20,501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077079404,0.994714726,0.979195182,0.09572281,0.916576168,0.539760221,0.110969622,0.976647578,0.894989616
6,4,4,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077227921,0.99469731,0.979209499,0.089117781,0.934155993,0.596216929,0.108328125,0.977348174,0.899327931
