,layers,neurons,batch_size,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,2,9,19,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.039649698,0.998498302,0.994013399,0.055962178,0.965619024,0.854131271,0.051655425,0.993800485,0.974524558
1,3,22,206,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.039164871,0.998525788,0.99410038,0.055318591,0.966441665,0.872967378,0.049859897,0.994079174,0.9761205
2,2,10,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.040160359,0.998473525,0.993924128,0.05216792,0.972859815,0.894929003,0.047988334,0.994470925,0.977636523
3,1,21,41,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.04175847,0.998339827,0.993411545,0.054759323,0.965198402,0.857643305,0.047735732,0.994476307,0.977820635
4,3,22,268,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0394365,0.99850541,0.994036061,0.055003028,0.965135358,0.868203142,0.04929106,0.994166763,0.976523731
5,3,19,394,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.047166075,0.997994895,0.992041892,0.064974346,0.935370533,0.629477633,0.060328846,0.991940944,0.967786608
6,2,12,80,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.047977631,0.997895287,0.991602673,0.071861052,0.946122241,0.700188474,0.061644564,0.991820621,0.966443234
