,layers,neurons,batch_size,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,2,3,3,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0.040257894,0.998541217,0.994141634,0.05350327,0.928334224,0.801718203,0.055508539,0.993289011,0.971804503
1,1,5,23,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0.037906107,0.998670636,0.994687547,0.052005975,0.960246326,0.800478309,0.050249469,0.994396489,0.976716799
2,1,15,5,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0.036249418,0.998810983,0.995243682,0.063980585,0.959303745,0.81282046,0.045783074,0.995128235,0.98032648
3,1,28,17,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0.038059609,0.998683633,0.994760409,0.057884445,0.951736868,0.723002972,0.048994948,0.994485641,0.978058643
4,3,24,43,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0.039035406,0.998618778,0.994523666,0.061119433,0.959275701,0.790940432,0.05474487,0.993603139,0.973261003
5,3,19,10,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0.035259066,0.998838776,0.995405275,0.071850143,0.949633351,0.827902452,0.050272517,0.994489906,0.976859372
6,1,28,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0.03733431,0.998721824,0.994884422,0.052045224,0.967586806,0.849894775,0.049774538,0.9943686,0.976571616
