,layers,neurons,batch_size,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,2,2,45,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0.045601941,0.998203955,0.992821686,0.061570552,0.938932826,0.663385394,0.050892981,0.994313539,0.977062259
0,2,2,33,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0.045636352,0.998221921,0.992933727,0.0643113,0.930954139,0.444361487,0.044289902,0.995501471,0.981593892
0,2,2,11,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0.039627151,0.99861683,0.994486064,0.055089599,0.944479673,0.724153282,0.058727991,0.992659432,0.969640975
0,2,2,52,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0.040792224,0.998500816,0.994005657,0.054440284,0.944535706,0.703172764,0.057817144,0.992901822,0.970164369
0,3,4,11,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0.037718905,0.998747837,0.995008243,0.064413715,0.942640974,0.789491737,0.051668209,0.994431162,0.976842844
0,2,2,9,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0.040164423,0.998573598,0.994338453,0.065886072,0.929052382,0.45104625,0.044774499,0.995366062,0.980909665
0,2,5,13,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0.035381978,0.998866916,0.995479672,0.071352652,0.958013181,0.818396027,0.05897964,0.992971669,0.971266508
