,max_depth,min_samples_split,min_samples_leaf,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,11,5,3,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0.025780959,0.999337219,0.997354079,0.090736565,0.928837804,0.707425963,0.093404568,0.983786907,0.927526271
1,9,2,3,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0.035728248,0.998757241,0.99504724,0.090856713,0.93212877,0.706720497,0.098747644,0.981025076,0.915469829
2,9,11,3,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0.036364915,0.998726567,0.994925455,0.092730789,0.925720567,0.664292216,0.097339113,0.981361308,0.916756278
3,12,3,3,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0.023271257,0.999450089,0.997803948,0.090787622,0.928715507,0.706791849,0.093922086,0.983558638,0.926737691
4,11,6,3,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0.025780959,0.999337219,0.997354079,0.090736565,0.928837804,0.707425963,0.093404568,0.983786907,0.927526271
5,18,2,2,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.015037747,0.999738199,0.998953613,0.092066649,0.934166457,0.71420708,0.113335374,0.977528226,0.893539912
6,15,5,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0.024771966,0.999367207,0.997473581,0.091104918,0.935068407,0.732882384,0.100032651,0.980960645,0.915212113
