,max_depth,min_samples_split,min_samples_leaf,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,12,3,3,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0.021973049,0.999512597,0.998053213,0.089870826,0.935801846,0.735252408,0.096369797,0.98174194,0.918933025
1,12,5,3,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0.021973049,0.999512597,0.998053213,0.089870826,0.935801846,0.735252408,0.096369797,0.98174194,0.918933025
2,10,3,4,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0.031409844,0.999018608,0.996085825,0.090487241,0.932510157,0.716541631,0.097380869,0.981970384,0.919536573
3,11,4,3,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0.024026807,0.999409029,0.997640252,0.089632267,0.92810624,0.693292736,0.091624632,0.983941185,0.928371703
4,19,9,4,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0.022744592,0.999453672,0.997818231,0.091187471,0.926675319,0.700795963,0.092463007,0.983837353,0.927896907
5,17,9,4,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.024564325,0.999367185,0.997473491,0.091689594,0.934353377,0.729491455,0.101536099,0.980673309,0.913619988
6,19,3,3,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0.017852016,0.9996494,0.998599061,0.089776972,0.928287847,0.694544665,0.092787811,0.983604341,0.926940219
