,max_depth,min_samples_split,min_samples_leaf,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,14,7,5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.021125661,0.999540531,0.998164634,0.097107942,0.928723222,0.71982019,0.104056127,0.981145831,0.914498866
1,16,11,4,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.020541299,0.999553712,0.998217219,0.09696989,0.931058318,0.725413745,0.10688348,0.980315786,0.910455784
2,14,8,5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.021125661,0.999540531,0.998164634,0.097107942,0.928723222,0.71982019,0.104056127,0.981145831,0.914498866
3,14,6,5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.021125661,0.999540531,0.998164634,0.097107942,0.928723222,0.71982019,0.104056127,0.981145831,0.914498866
4,14,10,5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.021125661,0.999540531,0.998164634,0.097107942,0.928723222,0.71982019,0.104056127,0.981145831,0.914498866
5,14,2,5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.021125661,0.999540531,0.998164634,0.097107942,0.928723222,0.71982019,0.104056127,0.981145831,0.914498866
6,14,6,5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.021125661,0.999540531,0.998164634,0.097107942,0.928723222,0.71982019,0.104056127,0.981145831,0.914498866
