,max_depth,min_samples_split,min_samples_leaf,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,16,12,5,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0.024618268,0.999378848,0.997519977,0.093595897,0.928040457,0.717729892,0.092990029,0.983786991,0.927596101
1,11,3,2,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0.020561121,0.999556917,0.99823001,0.092646488,0.929811387,0.708732644,0.102324583,0.980804597,0.912311273
2,12,5,4,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0.02178074,0.999521856,0.998090147,0.093449083,0.930100372,0.725978557,0.101843425,0.981595685,0.915659162
3,9,2,5,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0.032650758,0.998973827,0.995907789,0.09126469,0.933662282,0.747787624,0.103491863,0.981121443,0.912802879
4,15,11,4,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0.022665953,0.999469791,0.997882501,0.089997139,0.934687493,0.751639056,0.102679226,0.981409005,0.914169397
5,9,7,5,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0.032650758,0.998973827,0.995907789,0.09126469,0.933662282,0.747787624,0.103491863,0.981121443,0.912802879
6,18,10,4,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0.021381664,0.999517861,0.998074205,0.091591968,0.931169833,0.723366571,0.10501275,0.981023737,0.912278821
