,max_depth,min_samples_split,min_samples_leaf,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,13,2,3,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0.019104425,0.999616802,0.998468954,0.090712056,0.930338684,0.718312691,0.102731643,0.980447987,0.910115734
1,10,3,2,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0.028277455,0.999173121,0.996700576,0.090459543,0.932482078,0.712905807,0.096062354,0.981892262,0.920045836
2,16,10,4,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0.022511902,0.999473766,0.997898353,0.091003483,0.932245812,0.740646058,0.095888944,0.983129791,0.924208139
3,13,4,3,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0.019104425,0.999616802,0.998468954,0.090712056,0.930338684,0.718312691,0.102731643,0.980447987,0.910115734
4,14,9,4,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0.022834807,0.999452494,0.997813542,0.091917159,0.932883798,0.745953628,0.097889482,0.982507495,0.921510714
5,19,5,5,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0.023794171,0.999417956,0.99767585,0.089963728,0.935610116,0.74857564,0.095752254,0.983108321,0.924363603
6,14,7,4,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0.02142543,0.999522478,0.998092624,0.09043586,0.932584107,0.742446979,0.095236215,0.98320071,0.924623099
