,max_depth,min_samples_split,min_samples_leaf,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,7,8,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.056121654,0.997108956,0.988534113,0.102220483,0.913894523,0.600646094,0.096954166,0.980559454,0.915447954
1,7,15,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.056121654,0.997108956,0.988534113,0.102220483,0.913894523,0.600646094,0.096954166,0.980559454,0.915447954
2,7,7,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.056121654,0.997108956,0.988534113,0.102220483,0.913894523,0.600646094,0.096954166,0.980559454,0.915447954
3,8,13,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.053433887,0.997338513,0.989437283,0.102436338,0.913145114,0.597697626,0.098126066,0.980428246,0.914651544
4,7,11,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.056121654,0.997108956,0.988534113,0.102220483,0.913894523,0.600646094,0.096954166,0.980559454,0.915447954
5,7,14,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.056121654,0.997108956,0.988534113,0.102220483,0.913894523,0.600646094,0.096954166,0.980559454,0.915447954
6,7,10,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.056121654,0.997108956,0.988534113,0.102220483,0.913894523,0.600646094,0.096954166,0.980559454,0.915447954
