,max_depth,min_samples_split,min_samples_leaf,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,10,11,5,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0.029321298,0.999147979,0.996600517,0.090674745,0.933548218,0.735403756,0.093267219,0.983792379,0.927635136
1,12,4,3,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0.021500983,0.999529424,0.998120328,0.090645324,0.933206168,0.718779046,0.097126757,0.981686383,0.918822597
2,16,5,4,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0.021284222,0.999517812,0.998074012,0.091863855,0.932537467,0.743247445,0.095261174,0.983281616,0.924782174
3,10,10,5,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0.028870935,0.999172127,0.996696618,0.089825115,0.936970284,0.754940981,0.095446748,0.983188338,0.924931037
4,16,8,5,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0.024425699,0.999387204,0.997553266,0.091327291,0.93226244,0.726739422,0.101762994,0.980985327,0.912541247
5,16,6,4,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0.021742791,0.999507338,0.998032235,0.091453865,0.93424838,0.734803049,0.102138913,0.98103458,0.912776647
6,16,8,4,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0.022270569,0.999482225,0.997932083,0.091928064,0.93193305,0.716317072,0.096805964,0.982092016,0.92033411
