,max_depth,min_samples_split,min_samples_leaf,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,19,11,4,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0.020597042,0.999554194,0.998219139,0.09632593,0.931795483,0.729237199,0.104046088,0.981025922,0.913817427
1,19,11,5,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0.021682394,0.999512424,0.99805252,0.095686636,0.929971225,0.719328561,0.106162724,0.980449805,0.910705664
2,10,2,5,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0.02630377,0.999309493,0.99724363,0.095852102,0.929462915,0.723896778,0.107239849,0.980213228,0.909883509
3,19,6,5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0.021045306,0.999539149,0.99815912,0.096732903,0.928984794,0.721640359,0.103545224,0.981324486,0.915354606
4,10,11,3,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0.025647398,0.999350976,0.997408912,0.096966867,0.928940628,0.712737968,0.106114447,0.980486155,0.911391606
5,13,9,4,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0.019751751,0.999589402,0.998359613,0.097035839,0.92913574,0.722288479,0.104541827,0.980919943,0.913249294
6,19,11,4,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0.020597042,0.999554194,0.998219139,0.09632593,0.931795483,0.729237199,0.104046088,0.981025922,0.913817427
