,max_depth,min_samples_split,min_samples_leaf,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,10,6,2,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0.026476765,0.999297192,0.99719465,0.092963786,0.929309351,0.708467201,0.105009025,0.980033998,0.908680561
1,10,10,4,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0.02728405,0.999269802,0.997085533,0.092447846,0.929904704,0.719477905,0.105377585,0.980746042,0.910815928
2,16,9,5,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0.022480452,0.999480244,0.997924193,0.093778153,0.930219459,0.727759775,0.101892488,0.981716704,0.915969107
3,16,3,5,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0.022430401,0.999483608,0.997937602,0.0954258,0.931274381,0.735954562,0.102130059,0.982017591,0.917417188
4,11,10,4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.024917435,0.999374713,0.997503497,0.091475003,0.929697086,0.707779442,0.093839722,0.983564028,0.926831783
5,16,10,3,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0.019724763,0.999590535,0.998364136,0.09282863,0.929735732,0.710800648,0.104371611,0.980838144,0.911720647
6,14,3,5,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0.022745571,0.999467778,0.997874477,0.093965104,0.93086521,0.724577162,0.101418244,0.982177546,0.918189849
