,max_depth,min_samples_split,min_samples_leaf,Temp,T_lag_1,T_lag_2,T_lag_3,E_lag_1,E_lag_2,E_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,IA_train,R2_train,MAE_val,IA_val,R2_val,MAE_test,IA_test,R2_test
0,17,10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.017237668,0.99967884,0.99871659,0.098127717,0.92875068,0.713884319,0.107433939,0.979785124,0.908286032
1,17,10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.017237668,0.99967884,0.99871659,0.098127717,0.92875068,0.713884319,0.107433939,0.979785124,0.908286032
2,17,10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.017237668,0.99967884,0.99871659,0.098127717,0.92875068,0.713884319,0.107433939,0.979785124,0.908286032
3,17,10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.017237668,0.99967884,0.99871659,0.098127717,0.92875068,0.713884319,0.107433939,0.979785124,0.908286032
4,17,10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.017237668,0.99967884,0.99871659,0.098127717,0.92875068,0.713884319,0.107433939,0.979785124,0.908286032
5,17,10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.017237668,0.99967884,0.99871659,0.098127717,0.92875068,0.713884319,0.107433939,0.979785124,0.908286032
6,17,10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.017237668,0.99967884,0.99871659,0.098127717,0.92875068,0.713884319,0.107433939,0.979785124,0.908286032
